콘텐츠ID,콘텐츠분류,제목,언어,타이틀SEO,연관콘텐츠,탐나오연동여부,평점,소셜네트워크URL,조회수,외부검색어,좋아요수,리뷰수,북마크수,일정등록수,다녀왔어요수,PC사용여부,모바일사용여부,공개여부,작성상태,사용여부,영문PC사용여부,중문PC사용여부,일문PC사용여부,영문작성상태,중문작성상태,일문작성상태,영문공개여부,중문공개여부,일문공개여부,영문모바일사용여부,중문모바일사용여부,등록일시,SNS공유수,인기점수,등록일시_1,템플릿여부,번역요청일시,영문번역요청일시,중문번역요청일시,일문번역요청일시,페이지SEO자동여부,영문페이지SEO자동여부,중문페이지SEO자동여부,일문페이지SEO자동여부,사진공유수,번체PC사용여부,말레이어PC사용여부,번체작성상태,말레이어작성상태,번체공개여부,말레이어공개여부,번체모바일사용여부,말어모바일사용여부,번체승인일시,말레이어승인일시,번체번역요청일시,말레이어번역요청일시,번체SEO자동여부,말레이어SEO자동여부
CNTS_200000000011478,테마여행,[서귀포 건축문화기행] 7코스. 한 편의 영화가 될 여행 ,국문,[서귀포 건축문화기행] 7코스. 한 편의 영화가 될 여행 ,,y,0,,1630,,0,0,0,0,0,y,y,y,y,y,y,,,y,m,m,y,,,y,,2021-05-04,0,3260,,n,2021-05-04,2021-12-13,,,y,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012136,테마여행,제주전통시장  <오일장-제주시편>,국문,제주전통시장  <오일장-제주시편>,,y,0,,773,,2,0,1,0,0,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,2021-10-19,0,1552,,n,2021-10-19,2021-12-07,2021-12-15,2021-12-15,y,y,y,y,0,y,y,y,y,y,y,y,y,,2021-12-24,2022-02-16,2021-12-15,y,y
CNTS_200000000011157,테마여행,"같이가치 떠나는 여행, 기억하고 싶은 제주 원도심의 삶과 자연",국문,"같이가치 떠나는 여행, 기억하고 싶은 제주 원도심의 삶과 자연",,y,0,,6,,0,0,0,0,0,y,y,n,y,y,,,,m,m,m,,,,,,2021-03-02,0,12,,n,2021-03-02,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011673,축제/행사,제주일노래 상설공연,국문,제주일노래 상설공연,,y,0,https://www.youtube.com/channel/UCnGhg1OJhixoL-E3KiW-26w,356,,1,0,0,0,0,y,y,n,y,y,,,y,m,m,y,,,y,,,2021-06-30,0,715,,n,2021-06-30,,,2021-06-30,y,n,n,y,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012788,음식점,서귀피안베이커리,국문,서귀피안베이커리,,y,0,https://www.instagram.com/seogwipean_bakery/,240,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-11,0,480,,n,,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012790,테마여행,런닝맨 속 제주 원도심 미식여행,국문,런닝맨 속 제주 원도심 미식여행,,y,0,,929,,0,0,1,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-14,0,1858,,n,2022-01-14,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012868,테마여행,눈이 오면 더 매력적인 <1100도로 여행지>,국문,눈이 오면 더 매력적인 <1100도로 여행지>,,y,0,,877,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-02-10,0,1754,,n,2022-02-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012704,음식점,코코티에,국문,코코티에,,y,0,http://www.instagram.com/jeju__cocotier,10,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-04,0,20,,n,2022-01-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010733,숙박,파도봐펜션,국문,파도봐펜션,,y,0,,424,,0,0,1,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2020-10-18,0,848,,n,,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011817,음식점,블루보틀송당점,국문,블루보틀송당점,,y,0,,0,,0,0,0,0,0,y,y,n,m,y,,,,m,m,m,,,,,,2021-07-30,0,,,n,2021-07-30,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011875,음식점,S BAR,국문,S BAR,,y,0,,336,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2021-08-18,0,672,,n,,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012093,쇼핑,신세계사이먼 제주 프리미엄 전문점,국문,신세계사이먼 제주 프리미엄 전문점,,y,5,,763,,3,0,5,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2021-10-12,0,1535,,n,,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012787,테마여행,제주가 들썩! BTS 지민이 다녀간 <제주 추천 여행지>,국문,제주가 들썩! BTS 지민이 다녀간 <제주 추천 여행지>,,y,5,,9856,,0,144,0,0,22,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-10,31,20432,,n,2022-01-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012629,음식점,리치망고 협재점,국문,리치망고 협재점,,y,0,,6,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,12,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011173,숙박,쌩텀펜션원,국문,,,y,0,,0,,0,0,0,0,0,,,,u,y,,,,m,m,m,,,,,,2021-03-09,0,,,n,,,,,n,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012707,음식점,서서방 숯불닭갈비,국문,서서방 숯불닭갈비,,y,0,,1,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-04,0,2,,n,2022-01-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012769,음식점,진양해장국,국문,진양해장국,,y,0,,81,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-05,0,162,,n,2022-01-05,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012771,음식점,보레드베이커스,국문,보레드베이커스,,y,0,http://www.instagram.com/boraed_bakers,105,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-05,0,210,,n,2022-01-05,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012781,테마여행,JEJU ISLAND WEATHER & SEASONAL ACTIVITIES,영문,JEJU ISLAND WEATHER & SEASONAL ACTIVITIES,,y,0,,112,,0,0,0,0,0,,,,m,y,y,y,y,y,y,y,y,y,y,y,y,2022-01-08,0,224,,n,,2022-01-08,2022-01-24,2022-01-25,n,y,y,y,0,y,,y,m,y,,y,,,,2022-02-16,,y,n
CNTS_200000000012782,테마여행,JEJU’S BEST ACTIVITIES & ADVENTURES,영문,JEJU’S BEST ACTIVITIES & ADVENTURES,,y,0,,107,,0,0,0,0,0,,,,m,y,y,y,y,y,y,y,y,y,y,y,y,2022-01-08,0,214,,n,,2022-01-08,2022-01-24,2022-01-26,n,y,y,y,0,y,,y,m,y,,y,,,,2022-02-16,,y,n
CNTS_200000000011154,테마여행,"같이가치 떠나는  여행, 다채로운 바람을 만나는 여행",국문,"같이가치 떠나는  여행, 다채로운 바람을 만나는 여행",,y,0,,6,,0,0,0,0,0,y,y,n,y,y,,,,m,m,m,,,,,,2021-03-02,0,12,,n,2021-03-02,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012638,음식점,고요새,국문,고요새,,y,0,http://www.instagram.com/goyosae__,6,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,12,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012651,음식점,용꽈배기,국문,용꽈배기,,y,0,,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,4,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012674,음식점,에오마르,국문,에오마르,,y,0,,3,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,6,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012678,음식점,풀베개,국문,풀베개,,y,0,,6,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,12,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012679,음식점,해주소반,국문,해주소반,,y,0,https://www.instagram.com/haejusoban,7,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,14,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012681,음식점,24시얼큰시원생고기김치찌개노형점,국문,24시얼큰시원생고기김치찌개노형점,,y,0,,3,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,6,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012684,음식점,대춘해장국 노형점,국문,대춘해장국 노형점,,y,0,http://www.instagram.com/daechun_bigson,1,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,2,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012670,관광지,세화소품관,국문,세화소품관,,y,0,,30,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,60,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012672,음식점,카페록록,국문,카페록록,,y,0,http://www.instagram.com/cafeloklok_jeju_official,3,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-03,0,6,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012780,테마여행,SHOPPING IN JEJU,영문,SHOPPING IN JEJU,,y,0,,52,,0,0,0,0,0,,,,m,y,y,y,y,y,y,y,y,y,y,y,y,2022-01-08,0,104,,n,,2022-01-08,2022-01-24,2022-01-25,n,y,y,y,0,y,,y,m,y,,y,,,,2022-02-16,,y,n
CNTS_200000000011473,테마여행,"제주 여행 중에 만난, <내맘속 착한 업체를 소개합니다. 이벤트!>",국문,"제주 여행 중에 만난, <내맘속 착한 업체를 소개합니다. 이벤트!>",,y,5,,4792,,0,675,1,0,67,y,y,y,y,y,,,,m,m,m,,,,,,2021-05-03,45,12959,,n,2021-05-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011480,테마여행,"[서귀포 건축문화기행] 9코스. 탐라의 중산간, 어떻게 살았을까",국문,"[서귀포 건축문화기행] 9코스. 탐라의 중산간, 어떻게 살았을까",,y,0,,1031,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2021-05-04,0,2062,,n,2021-05-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011557,쇼핑,보미다,국문,보미다,,y,0,,425,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2021-05-26,0,850,,n,,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011135,테마여행,[같이가치 제주여행] 11. 놀멍쉬멍 즐기는 제주의 피톤치드,국문,[같이가치 제주여행] 11. 놀멍쉬멍 즐기는 제주의 피톤치드,,y,0,,3862,,0,0,3,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2021-02-22,0,7724,,n,2021-02-22,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012153,테마여행,[같이가치 제주여행] 22. 반짝이는 자연과 옛 이야기가 있는 제주의 바다마을,국문,[같이가치 제주여행] 22. 반짝이는 자연과 옛 이야기가 있는 제주의 바다마을,"CONT_000000000500270,CONT_000000000500361,CONT_000000000500580",y,0,,333,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2021-10-22,0,666,,n,2021-10-22,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011139,테마여행,[같이가치 제주여행] 16. 찬찬히 감상하는 저지리 마을 한바퀴,국문,[같이가치 제주여행] 16. 찬찬히 감상하는 저지리 마을 한바퀴,,y,0,,2101,,0,0,1,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2021-02-25,0,4202,,n,2021-02-25,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012692,음식점,스피닝울프,국문,스피닝울프,,y,0,"http://www.instagram.com/spinningwolf.jeju, http://www.facebook.com/playce2go, http://blog.naver.com/playce2go",4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-04,0,8,,n,2022-01-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012732,음식점,할머니떡집방앗간,국문,할머니떡집방앗간,,y,0,,17,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-04,0,34,,n,2022-01-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012740,음식점,인디안썸머애월,국문,인디안썸머애월,,y,0,http://www.instagram.com/indiansummer_jeju,6,,0,0,1,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-04,0,12,,n,2022-01-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012744,음식점,루스트플레이스 구남점,국문,루스트플레이스 구남점,,y,0,,5,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-04,0,10,,n,2022-01-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012748,음식점,칠돈가 본점,국문,칠돈가 본점,,y,0,,31,,0,0,1,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-04,0,62,,n,2022-01-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012765,음식점,명품전통육개장 본점,국문,명품전통육개장 본점,,y,0,,47,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-01-04,0,94,,n,2022-01-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_300000000012491,테마여행,지형지질,국문,지형지질,,y,0,,21,,0,0,0,0,0,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,y,2021-09-01,0,42,,n,2021-12-23,2021-12-24,2021-12-24,2021-12-24,y,y,y,y,0,y,y,y,y,n,n,y,y,2021-12-29,2021-12-29,2021-12-24,2021-12-24,y,y
CNTS_000000000021078,테마여행,사봉낙조를 기다리며 <도심 속 오름 사라봉 걷기>,국문,사봉낙조를 기다리며 <도심 속 오름 사라봉 걷기>,,y,,,6091,,2,0,3,0,0,y,y,y,y,y,y,y,y,y,y,m,y,y,y,y,y,2016-12-17,0,12188,,n,2016-12-17,2016-12-17,2016-12-17,2016-12-17,y,y,y,n,,y,,y,,y,,y,,,,2022-03-02,,y,
CNTS_200000000013116,음식점,꽃가람,국문,꽃가람,,y,0,,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,8,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013118,음식점,풍림다방 송당점,국문,풍림다방 송당점,,y,0,https://www.instagram.com/poonglim_dabang/,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,8,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013128,음식점,아리(あり),국문,아리(あり),,y,0,https://www.instagram.com/ari_jeju/,43,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,86,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013054,음식점,솔동산고기국수,국문,솔동산고기국수,,y,0,,0,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013057,음식점,달인수산,국문,달인수산,,y,0,,1,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,2,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013058,음식점,비테비테,국문,비테비테,,y,0,,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,4,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013095,음식점,선흘곶,국문,선흘곶,,y,0,,22,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,44,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013099,음식점,황금손가락 노형점,국문,황금손가락 노형점,,y,0,,3,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,6,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013104,음식점,제주판타스틱버거,국문,제주판타스틱버거,,y,0,https://www.instagram.com/yes_imfantastic/,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,8,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013080,음식점,프로젝트 064,국문,프로젝트 064,,y,0,https://www.instagram.com/project_064/,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,8,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013023,음식점,옥만이네,국문,옥만이네,,y,0,https://www.instagram.com/okman2ne/,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-07,0,8,,n,2022-03-07,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013061,음식점,다미안,국문,다미안,,y,0,https://www.instagram.com/damian_bakery/,1,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,2,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013094,음식점,그계절,국문,그계절,,y,0,https://www.instagram.com/he_season/,18,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,36,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013096,음식점,훈남횟집,국문,훈남횟집,,y,0,https://www.instagram.com/hoon_nam_jeju/,3,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,6,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013115,음식점,다올김밥분식,국문,다올김밥분식,,y,0,,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,8,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013121,음식점,채훈이네해장국,국문,채훈이네해장국,,y,0,https://www.instagram.com/inchul79_jeju/,9,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,18,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013126,음식점,카페더라이트,국문,카페더라이트,,y,0,https://www.instagram.com/cafe_the_light_jeju/,21,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,42,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013062,음식점,앙끄레국수,국문,앙끄레국수,,y,0,,1,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,2,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013097,음식점,별오름 노형점,국문,별오름 노형점,,y,0,,1,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,2,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013098,음식점,바우네나주곰탕 삼화점,국문,바우네나주곰탕 삼화점,,y,0,https://www.instagram.com/baune_official/,0,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013103,음식점,효섬마을초가집,국문,효섬마을초가집,,y,0,,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,8,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013127,음식점,모뉴에트,국문,모뉴에트,,y,0,https://www.instagram.com/monuet__/,35,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,70,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013146,테마여행,자연이 새긴 아름다운 작품 <제주 지질 여행기>,국문,자연이 새긴 아름다운 작품 <제주 지질 여행기>,,y,0,,279,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-14,0,558,,n,2022-03-14,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013090,음식점,비자림국수집,국문,비자림국수집,,y,0,https://www.instagram.com/ancient_futures1/,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,8,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013107,음식점,커피가게&쉬고가게,국문,커피가게&쉬고가게,,y,0,"https://cafe.daum.net/shegogage, https://blog.naver.com/denzelko",2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,4,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013108,음식점,칠돈가 표선직영점,국문,칠돈가 표선직영점,,y,0,,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,4,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013089,음식점,놀놀카페,국문,놀놀카페,,y,0,,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,4,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013111,음식점,성산 어멍횟집,국문,성산 어멍횟집,,y,0,https://www.facebook.com/djajdghltwlq/,8,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,16,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013112,음식점,보룡제과,국문,보룡제과,,y,0,,3,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,6,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013117,음식점,성산일출봉 해송,국문,성산일출봉 해송,,y,0,https://www.instagram.com/jejuisland_haesong/,3,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,6,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013119,음식점,중국집마씸,국문,중국집마씸,,y,0,https://www.instagram.com/baekshungc/,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,4,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013122,음식점,크래커스 한경점,국문,크래커스 한경점,,y,0,https://www.instagram.com/crackerscoffeeroasters/,15,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,30,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013123,음식점,어진이네 횟집,국문,어진이네 횟집,,y,0,https://www.instagram.com/hyeonsiyeon4/,7,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,14,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013124,음식점,게우지코지 카페,국문,게우지코지 카페,,y,0,,9,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,18,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012990,음식점,월정해녀식당,국문,월정해녀식당,,y,0,,3,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-04,0,6,,n,2022-03-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012993,음식점,청년다방 이도점,국문,청년다방 이도점,,y,0,,0,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-04,0,,,n,2022-03-04,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013125,음식점,성산해녀짬뽕,국문,성산해녀짬뽕,,y,0,https://www.instagram.com/jeju_jjambbong/,31,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-11,0,62,,n,2022-03-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013065,음식점,올디벗구디,국문,올디벗구디,,y,0,https://www.instagram.com/cafe_oldiebutgoodie/,1,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,2,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013072,음식점,사우스바운더,국문,사우스바운더,,y,0,https://www.instagram.com/southbounderbrewery/,4,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,8,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013073,음식점,미드나잇 제주,국문,미드나잇 제주,,y,0,,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,4,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013026,테마여행, 2022년 봄시즌 비대면 안심관광지 추자도 <올레길 18-1코스>,국문, 2022년 봄시즌 비대면 안심관광지 추자도 <올레길 18-1코스>,,y,0,,828,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-08,0,1656,,n,2022-03-08,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013050,음식점,소소희,국문,소소희,,y,0,https://www.instagram.com/earnest_sister/,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,4,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013067,음식점,오또도넛,국문,오또도넛,,y,0,https://www.instagram.com/ottodonut/,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,4,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013070,음식점,중문해물라면오빠네,국문,중문해물라면오빠네,,y,0,https://www.instagram.com/jejulamen/,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,4,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000013071,음식점,다다익고 정육식당,국문,다다익고 정육식당,,y,0,,2,,0,0,0,0,0,y,y,y,y,y,,,,m,m,m,,,,,,2022-03-10,0,4,,n,2022-03-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
